id,transaction,useCase,transactional, TL, DETs, TD, TC, Arch_Diff,AVG_DETs
26,stl#Supervisor:OTP page->Supervisor:OTP page->OTP page:check local storage->check local storage:check OTP entered is non-empty->check OTP entered is non-empty:Individual details page->Individual details page:authenticate the OTP->authenticate the OTP:Update Individual Form Page->Update Individual Form Page:Redirect to delete page->Redirect to delete page:Delete Page,On time login to MedFRS Device App,TRAN_NA,9,8,7.875,8,70.875,0.888888889
6,stl#supervisor:Manage individuals button->supervisor:Manage individuals button->Manage individuals button:Redirects to the manage individuals page->Redirects to the manage individuals page:list of individual details page->list of individual details page:Redirects to the individual resend OTP page->Redirects to the individual resend OTP page:Resend OTP page->Resend OTP page:redirect to the manage individuals page->redirect to the manage individuals page:list of individual details page->list of individual details page:Redirects to the individual resend OTP page,resend one time pass email,TRAN_NA,9,8,14.25,8,128.25,0.888888889
4,"stl#User:""sites"" link->User:""sites"" link->""sites"" link:redirect to a page with the curernt sites list->redirect to a page with the curernt sites list:site list->site list:display the add site info page->display the add site info page:add site page->add site page:check existing situation for the new site->check existing situation for the new site:add site information db->add site information db:site information",Add Site,TRAN_NA,9,8,5.5,8,49.5,0.888888889
6,stl#User:user management page->User:user management page->user management page:display form with text input area->display form with text input area:user information input page->user information input page:check usc id exist or not->check usc id exist or not:empty announcement form->empty announcement form:add user into db->add user into db:display success message->display success message:success message,Add User,TRAN_NA,9,8,7,8,63,0.888888889
10,stl#User:user management page->User:user management page->user management page:display form with text input area->display form with text input area:user information input page->user information input page:check usc id exist or not->check usc id exist or not:add user into db->add user into db:display success message->display success message:direct back to announcement page->direct back to announcement page:success message,Add User,TRAN_NA,9,8,7,8,63,0.888888889
32,"stl#User:""manage user"" link->User:""manage user"" link->""manage user"" link:redirect to a pgage for user management->redirect to a pgage for user management:user management page->user management page:display form with text input area->display form with text input area:user information input page->user information input page:check usc id exist or not->check usc id exist or not:add user into db->add user into db:error lert about confliect",Add User,TRAN_NA,9,8,7.125,8,64.125,0.888888889
2,stl#User: comment list->User: comment list-> comment list:display commenting box->display commenting box:commenting box->commenting box:Save comments->Save comments:query comments based on update->query comments based on update:order comments->order comments: comment list-> comment list:display commenting box,Comment on a post,TRAN_NA,9,8,12.875,8,115.875,0.888888889
8,stl#User:commenting box->User:commenting box->commenting box:Save comments->Save comments:query comments based on update->query comments based on update:order comments->order comments: comment list-> comment list:display commenting box->display commenting box:commenting box->commenting box:Save comments,Comment on a post,TRAN_NA,9,8,12.875,8,115.875,0.888888889
12,stl#User:Comment link->User:Comment link->Comment link:query comments based on update->query comments based on update:order comments->order comments: comment list-> comment list:display commenting box->display commenting box:commenting box->commenting box:Save comments->Save comments:comments,Comment on a post,TRAN_NA,9,8,12.875,8,115.875,0.888888889
2,stl#User:New message button->User:New message button->New message button:display new message page->display new message page:retrive connections of a user->retrive connections of a user:Message edit page->Message edit page:check input message->check input message:send message->send message:redirect to message page->redirect to message page:Message page,Send Message,TRAN_NA,9,8,14.25,8,128.25,0.888888889
1,stl#User:profile edit icon->User:profile edit icon->profile edit icon:popup profile edit page->popup profile edit page:profile edit page->profile edit page:popup image selector field->popup image selector field:Image selector field->Image selector field:save image->save image:redirect to profile page->redirect to profile page:profile page,Update profile picture,TRAN_NA,9,8,6.75,8,60.75,0.888888889
5,stl#General staff:Report button->General staff:Report button->Report button:validate role of user->validate role of user:display report generation page->display report generation page:report generation page->report generation page:validate input information for the report->validate input information for the report:save report to db->save report to db:report detail page->report detail page:print,Report generation,TRAN_NA,9,8,10.625,8,95.625,0.888888889
17,stl#Case Manager:Report button->Case Manager:Report button->Report button:validate role of user->validate role of user:display report generation page->display report generation page:report generation page->report generation page:validate input information for the report->validate input information for the report:save report to db->save report to db:report detail page->report detail page:print,Report generation,TRAN_NA,9,8,10.625,8,95.625,0.888888889
40,stl#Administrator:Report button->Administrator:Report button->Report button:validate role of user->validate role of user:display report generation page->display report generation page:report generation page->report generation page:validate input information for the report->validate input information for the report:save report to db->save report to db:report detail page->report detail page:print,Report generation,TRAN_NA,9,8,10.625,8,95.625,0.888888889
9,stl#User Agent:leads list->User Agent:leads list->leads list:query lead information->query lead information:lead detail->lead detail:pop softphone screen->pop softphone screen:softphone screen->softphone screen:make a phone call->make a phone call:softphone screen->softphone screen:make a phone call,Call customers,TRAN_NA,9,8,8,8,72,0.888888889
4,stl#Admin:load claims button->Admin:load claims button->load claims button:display claims requests->display claims requests:list of claims->list of claims:Query claim detail->Query claim detail:Claim Detail->Claim Detail:save the approval status of claim->save the approval status of claim:remove claim information->remove claim information:claim information,Business Claim,CTRL,9,8,12.5,8,112.5,0.888888889
10,stl#User:Home page->User:Home page->Home page:display selection panel->display selection panel:operation selection panel->operation selection panel:Query business by options->Query business by options:No result found message->No result found message:redirect to search panel->redirect to search panel:operation selection panel->operation selection panel:Query business by options,Search Business,TRAN_NA,9,8,4,8,36,0.888888889
4,stl#Client:load questions button->Client:load questions button->load questions button:load questions->load questions:create a response button->create a response button:check if the question is already answered->check if the question is already answered:display create a response page->display create a response page:create a response page->create a response page:save the response to db->save the response to db:response,Submit questions and responses,TRAN_NA,9,8,13.875,8,124.875,0.888888889
12,stl#Admin:load questions button->Admin:load questions button->load questions button:load questions->load questions:create a response button->create a response button:check if the question is already answered->check if the question is already answered:display create a response page->display create a response page:create a response page->create a response page:save the response to db->save the response to db:response,Submit questions and responses,TRAN_NA,9,8,13.875,8,124.875,0.888888889
8,stl#Admin:load comment button->Admin:load comment button->load comment button:load comments->load comments:comment list->comment list:display comment detail->display comment detail:comment detail->comment detail:save approval status of comment->save approval status of comment:remove comment->remove comment:comment,User comments and moderation,CTRL,9,8,22,8,198,0.888888889
3,stl#User:New file button->User:New file button->New file button:create new file->create new file:popup parameter change dialog->popup parameter change dialog:open file button->open file button:display file selector->display file selector:File selector->File selector:open file->open file:file,New/Open File,TRAN_NA,9,8,6.5,8,58.5,0.888888889
3,stl#Admin:products tab->Admin:products tab->products tab:redirect to all product lists->redirect to all product lists:product list->product list:query product detail->query product detail:product detail->product detail:change product status->change product status:notify update of product->notify update of product:update of product message,Approve pending product,TRAN_NA,9,8,16,8,144,0.888888889
7,stl#Admin:newsletter main page->Admin:newsletter main page->newsletter main page:redirect to select theme page->redirect to select theme page:newsletter them page->newsletter them page:redirect to newsletter creating page->redirect to newsletter creating page:newsletter creating page->newsletter creating page:save newsletter information->save newsletter information:send notification->send notification:notification,Create and email newsletter,TRAN_NA,9,8,8.625,8,77.625,0.888888889
3,stl#Admin:All vendors tab->Admin:All vendors tab->All vendors tab:redirect vendors page->redirect vendors page:user list with edit and remove buttons->user list with edit and remove buttons:redirect to vendor details page->redirect to vendor details page:vendor detail page->vendor detail page:update vendor info->update vendor info:notify amdin->notify amdin:User info updated message,Manage vendor,TRAN_NA,9,8,5.5,8,49.5,0.888888889
16,stl#Valet company representative:register button->Valet company representative:register button->register button:displays registration page->displays registration page:registration page->registration page:validate registration information->validate registration information:save valet information->save valet information:successfully save registration information->successfully save registration information:navigate to manage employee page->navigate to manage employee page:management empolyee page,Register as Valet Company,TRAN_NA,9,8,4.5,8,40.5,0.888888889
11,stl#User:Redeem gift option->User:Redeem gift option->Redeem gift option:direct to online store page->direct to online store page:load store details->load store details:Online store page->Online store page:check if the user has enough points->check if the user has enough points:decrease the points->decrease the points:decrease the itme num in store->decrease the itme num in store:store,Redeem gift items,TRAN_NA,9,8,3.75,8,33.75,0.888888889
12,stl#User:Redeem gift option->User:Redeem gift option->Redeem gift option:direct to online store page->direct to online store page:load store details->load store details:Online store page->Online store page:check if the user has enough points->check if the user has enough points:decrease the points->decrease the points:decrease the itme num in store->decrease the itme num in store:redeem success message,Redeem gift items,TRAN_NA,9,8,3.5,8,31.5,0.888888889
1,stl#User:profile detail page->User:profile detail page->profile detail page:redirect to edit page->redirect to edit page:profile edit page->profile edit page:save edited profile->save edited profile:profile is updated feedback->profile is updated feedback:redirect to profile page->redirect to profile page:profile detail page->profile detail page:redirect to edit page,Update his/her profile,TRAN_NA,9,8,12.5,8,112.5,0.888888889
7,stl#User:profile is updated feedback->User:profile is updated feedback->profile is updated feedback:redirect to profile page->redirect to profile page:profile detail page->profile detail page:redirect to edit page->redirect to edit page:profile edit page->profile edit page:save edited profile->save edited profile:profile is updated feedback->profile is updated feedback:redirect to profile page,Update his/her profile,TRAN_NA,9,8,14.25,8,128.25,0.888888889
14,stl#User:profile edit page->User:profile edit page->profile edit page:save edited profile->save edited profile:profile is updated feedback->profile is updated feedback:redirect to profile page->redirect to profile page:profile detail page->profile detail page:redirect to edit page->redirect to edit page:profile edit page->profile edit page:save edited profile,Update his/her profile,TRAN_NA,9,8,14.25,8,128.25,0.888888889
12,stl#User:url of leaderboard->User:url of leaderboard->url of leaderboard:redirect to the home page->redirect to the home page:load participants->load participants:Participant ranking and points page->Participant ranking and points page:check if the user has enough points->check if the user has enough points:decrease the points->decrease the points:decrease the itme num in store->decrease the itme num in store:loading participants error,View the leaderboard,TRAN_NA,9,8,4.375,8,39.375,0.888888889
13,stl#User:url of leaderboard->User:url of leaderboard->url of leaderboard:redirect to the home page->redirect to the home page:load participants->load participants:Participant ranking and points page->Participant ranking and points page:check if the user has enough points->check if the user has enough points:decrease the points->decrease the points:decrease the itme num in store->decrease the itme num in store:partiticipants,View the leaderboard,TRAN_NA,9,8,4.375,8,39.375,0.888888889
10,stl#User:Camera Icon->User:Camera Icon->Camera Icon:Launch Camera Application->Launch Camera Application:Camera App->Camera App:Event and caption Input->Event and caption Input:show a text box for user to input event name->show a text box for user to input event name:text box for user to input name->text box for user to input name:store picture in the event->store picture in the event:Picture,Post Picture,TRAN_NA,9,8,5.25,8,47.25,0.888888889
1,stl#Admin:Event Update Button->Admin:Event Update Button->Event Update Button:retrieve events->retrieve events:Event List->Event List:Prompt Event Update Dialog->Prompt Event Update Dialog:Event Information Update Page->Event Information Update Page:Update Event Information->Update Event Information:Event Information Update Page->Event Information Update Page:Update Event Information,Update Event,TRAN_NA,9,8,5.75,8,51.75,0.888888889
3,stl#User:Event Screen->User:Event Screen->Event Screen:Toggle Delete Mode->Toggle Delete Mode:Display Deelete Photo Model->Display Deelete Photo Model:Delete Photo Model->Delete Photo Model:Handle Photo Deletion->Handle Photo Deletion:Handle Deletion Error->Handle Deletion Error:Delete Photo Model->Delete Photo Model:Handle Photo Deletion,Delete Photos in Event if Owner,TRAN_NA,9,8,9.25,8,83.25,0.888888889
4,stl#User:Event Screen->User:Event Screen->Event Screen:Toggle Delete Mode->Toggle Delete Mode:Display Deelete Photo Model->Display Deelete Photo Model:Delete Photo Model->Delete Photo Model:Handle Photo Deletion->Handle Photo Deletion:Handle Deletion Error->Handle Deletion Error:Delete Photo Model->Delete Photo Model:Dismiss Delete Photo Model,Delete Photos in Event if Owner,TRAN_NA,9,8,9.875,8,88.875,0.888888889
19,stl#Actor:Event Screen->Actor:Event Screen->Event Screen:Toggle Delete Mode->Toggle Delete Mode:Display Deelete Photo Model->Display Deelete Photo Model:Delete Photo Model->Delete Photo Model:Handle Photo Deletion->Handle Photo Deletion:Handle Deletion Error->Handle Deletion Error:Delete Photo Model->Delete Photo Model:Handle Photo Deletion,Delete Photos in Event if Owner,TRAN_NA,9,8,9.25,8,83.25,0.888888889
20,stl#Actor:Event Screen->Actor:Event Screen->Event Screen:Toggle Delete Mode->Toggle Delete Mode:Display Deelete Photo Model->Display Deelete Photo Model:Delete Photo Model->Delete Photo Model:Handle Photo Deletion->Handle Photo Deletion:Handle Deletion Error->Handle Deletion Error:Delete Photo Model->Delete Photo Model:Dismiss Delete Photo Model,Delete Photos in Event if Owner,TRAN_NA,9,8,9.875,8,88.875,0.888888889
4,stl#User:view photo->User:view photo->view photo:Delete->Delete:Confirm page->Confirm page:Confirmed delete->Confirmed delete:my upload->my upload:Can't access server->Can't access server:My photos screen->My photos screen:get my upload,Delete uploaded photos,TRAN_NA,9,8,5.625,8,50.625,0.888888889
7,stl#User:Photo Collection->User:Photo Collection->Photo Collection:Select a photo->Select a photo:view photo->view photo:Delete->Delete:Confirm page->Confirm page:Confirmed delete->Confirmed delete:my upload->my upload:get my upload,Delete uploaded photos,TRAN_NA,9,8,8.125,8,73.125,0.888888889
26,stl#Actor:view photo->Actor:view photo->view photo:Delete->Delete:Confirm page->Confirm page:Confirmed delete->Confirmed delete:my upload->my upload:Can't access server->Can't access server:My photos screen->My photos screen:get my upload,Delete uploaded photos,TRAN_NA,9,8,5.625,8,50.625,0.888888889
39,stl#Actor:Photo Collection->Actor:Photo Collection->Photo Collection:Select a photo->Select a photo:view photo->view photo:Delete->Delete:Confirm page->Confirm page:Confirmed delete->Confirmed delete:my upload->my upload:get my upload,Delete uploaded photos,TRAN_NA,9,8,8.125,8,73.125,0.888888889
5,stl#User:Show Empty Result Page->User:Show Empty Result Page->Show Empty Result Page:Event Collection->Event Collection:Pop up daabase Error Message->Pop up daabase Error Message:Perform Default Search->Perform Default Search:Search Event Homepage->Search Event Homepage:Valid Input Text->Valid Input Text:Perform Default Search->Perform Default Search:Search Event Homepage,Search by event,TRAN_NA,9,8,7.625,8,68.625,0.888888889
7,stl#User:Search Result Page->User:Search Result Page->Search Result Page:Search API->Search API:Pop up Server Error Message->Pop up Server Error Message:Search Event Homepage->Search Event Homepage:Valid Input Text->Valid Input Text:Perform Default Search->Perform Default Search:Search Event Homepage->Search Event Homepage:Valid Input Text,Search by event,TRAN_NA,9,8,7.875,8,70.875,0.888888889
16,stl#Actor:Show Empty Result Page->Actor:Show Empty Result Page->Show Empty Result Page:Event Collection->Event Collection:Pop up daabase Error Message->Pop up daabase Error Message:Perform Default Search->Perform Default Search:Search Event Homepage->Search Event Homepage:Valid Input Text->Valid Input Text:Perform Default Search->Perform Default Search:Search Event Homepage,Search by event,TRAN_NA,9,8,7.625,8,68.625,0.888888889
18,stl#Actor:Search Result Page->Actor:Search Result Page->Search Result Page:Search API->Search API:Pop up Server Error Message->Pop up Server Error Message:Search Event Homepage->Search Event Homepage:Valid Input Text->Valid Input Text:Perform Default Search->Perform Default Search:Search Event Homepage->Search Event Homepage:Valid Input Text,Search by event,TRAN_NA,9,8,7.875,8,70.875,0.888888889
7,stl#User:Event Screen->User:Event Screen->Event Screen:Retrieve Photos for Event->Retrieve Photos for Event:Handle photo retrieval error->Handle photo retrieval error:Event Screen->Event Screen:Determine if user is event owner->Determine if user is event owner:Hide Edit Button->Hide Edit Button:Event Screen->Event Screen:Determine if user is event owner,View photos of event/View photos of private event with password,TRAN_NA,9,8,14.375,8,129.375,0.888888889
8,stl#User:Event Screen->User:Event Screen->Event Screen:Retrieve Photos for Event->Retrieve Photos for Event:Handle photo retrieval error->Handle photo retrieval error:Event Screen->Event Screen:Determine if user is event owner->Determine if user is event owner:Hide Edit Button->Hide Edit Button:Event Screen->Event Screen:Retrieve Photos for Event,View photos of event/View photos of private event with password,TRAN_NA,9,8,14.375,8,129.375,0.888888889
9,stl#User:Event Screen->User:Event Screen->Event Screen:Retrieve Photos for Event->Retrieve Photos for Event:Handle photo retrieval error->Handle photo retrieval error:Event Screen->Event Screen:Determine if user is event owner->Determine if user is event owner:Hide Edit Button->Hide Edit Button:Event Screen->Event Screen:Navigate to Photo Selected Screen,View photos of event/View photos of private event with password,TRAN_NA,9,8,12.625,8,113.625,0.888888889
10,stl#User:Event Screen->User:Event Screen->Event Screen:Retrieve Photos for Event->Retrieve Photos for Event:Handle photo retrieval error->Handle photo retrieval error:Event Screen->Event Screen:Determine if user is event owner->Determine if user is event owner:Hide Edit Button->Hide Edit Button:Event Screen->Event Screen:Photo Collection,View photos of event/View photos of private event with password,TRAN_NA,9,8,12.875,8,115.875,0.888888889
18,stl#User:Event Screen->User:Event Screen->Event Screen:Determine if user is event owner->Determine if user is event owner:Hide Edit Button->Hide Edit Button:Event Screen->Event Screen:Retrieve Photos for Event->Retrieve Photos for Event:Handle photo retrieval error->Handle photo retrieval error:Event Screen->Event Screen:Determine if user is event owner,View photos of event/View photos of private event with password,TRAN_NA,9,8,14.375,8,129.375,0.888888889
19,stl#User:Event Screen->User:Event Screen->Event Screen:Determine if user is event owner->Determine if user is event owner:Hide Edit Button->Hide Edit Button:Event Screen->Event Screen:Retrieve Photos for Event->Retrieve Photos for Event:Handle photo retrieval error->Handle photo retrieval error:Event Screen->Event Screen:Retrieve Photos for Event,View photos of event/View photos of private event with password,TRAN_NA,9,8,14.375,8,129.375,0.888888889
20,stl#User:Event Screen->User:Event Screen->Event Screen:Determine if user is event owner->Determine if user is event owner:Hide Edit Button->Hide Edit Button:Event Screen->Event Screen:Retrieve Photos for Event->Retrieve Photos for Event:Handle photo retrieval error->Handle photo retrieval error:Event Screen->Event Screen:Navigate to Photo Selected Screen,View photos of event/View photos of private event with password,TRAN_NA,9,8,12.625,8,113.625,0.888888889
21,stl#User:Event Screen->User:Event Screen->Event Screen:Determine if user is event owner->Determine if user is event owner:Hide Edit Button->Hide Edit Button:Event Screen->Event Screen:Retrieve Photos for Event->Retrieve Photos for Event:Handle photo retrieval error->Handle photo retrieval error:Event Screen->Event Screen:Photo Collection,View photos of event/View photos of private event with password,TRAN_NA,9,8,12.875,8,115.875,0.888888889
32,stl#Actor:Event Screen->Actor:Event Screen->Event Screen:Retrieve Photos for Event->Retrieve Photos for Event:Handle photo retrieval error->Handle photo retrieval error:Event Screen->Event Screen:Determine if user is event owner->Determine if user is event owner:Hide Edit Button->Hide Edit Button:Event Screen->Event Screen:Determine if user is event owner,View photos of event/View photos of private event with password,TRAN_NA,9,8,14.375,8,129.375,0.888888889
33,stl#Actor:Event Screen->Actor:Event Screen->Event Screen:Retrieve Photos for Event->Retrieve Photos for Event:Handle photo retrieval error->Handle photo retrieval error:Event Screen->Event Screen:Determine if user is event owner->Determine if user is event owner:Hide Edit Button->Hide Edit Button:Event Screen->Event Screen:Retrieve Photos for Event,View photos of event/View photos of private event with password,TRAN_NA,9,8,14.375,8,129.375,0.888888889
34,stl#Actor:Event Screen->Actor:Event Screen->Event Screen:Retrieve Photos for Event->Retrieve Photos for Event:Handle photo retrieval error->Handle photo retrieval error:Event Screen->Event Screen:Determine if user is event owner->Determine if user is event owner:Hide Edit Button->Hide Edit Button:Event Screen->Event Screen:Navigate to Photo Selected Screen,View photos of event/View photos of private event with password,TRAN_NA,9,8,12.625,8,113.625,0.888888889
35,stl#Actor:Event Screen->Actor:Event Screen->Event Screen:Retrieve Photos for Event->Retrieve Photos for Event:Handle photo retrieval error->Handle photo retrieval error:Event Screen->Event Screen:Determine if user is event owner->Determine if user is event owner:Hide Edit Button->Hide Edit Button:Event Screen->Event Screen:Photo Collection,View photos of event/View photos of private event with password,TRAN_NA,9,8,12.875,8,115.875,0.888888889
43,stl#Actor:Event Screen->Actor:Event Screen->Event Screen:Determine if user is event owner->Determine if user is event owner:Hide Edit Button->Hide Edit Button:Event Screen->Event Screen:Retrieve Photos for Event->Retrieve Photos for Event:Handle photo retrieval error->Handle photo retrieval error:Event Screen->Event Screen:Determine if user is event owner,View photos of event/View photos of private event with password,TRAN_NA,9,8,14.375,8,129.375,0.888888889
44,stl#Actor:Event Screen->Actor:Event Screen->Event Screen:Determine if user is event owner->Determine if user is event owner:Hide Edit Button->Hide Edit Button:Event Screen->Event Screen:Retrieve Photos for Event->Retrieve Photos for Event:Handle photo retrieval error->Handle photo retrieval error:Event Screen->Event Screen:Retrieve Photos for Event,View photos of event/View photos of private event with password,TRAN_NA,9,8,14.375,8,129.375,0.888888889
45,stl#Actor:Event Screen->Actor:Event Screen->Event Screen:Determine if user is event owner->Determine if user is event owner:Hide Edit Button->Hide Edit Button:Event Screen->Event Screen:Retrieve Photos for Event->Retrieve Photos for Event:Handle photo retrieval error->Handle photo retrieval error:Event Screen->Event Screen:Navigate to Photo Selected Screen,View photos of event/View photos of private event with password,TRAN_NA,9,8,12.625,8,113.625,0.888888889
46,stl#Actor:Event Screen->Actor:Event Screen->Event Screen:Determine if user is event owner->Determine if user is event owner:Hide Edit Button->Hide Edit Button:Event Screen->Event Screen:Retrieve Photos for Event->Retrieve Photos for Event:Handle photo retrieval error->Handle photo retrieval error:Event Screen->Event Screen:Photo Collection,View photos of event/View photos of private event with password,TRAN_NA,9,8,12.875,8,115.875,0.888888889
16,stl#User:Comment link->User:Comment link->Comment link:query comments based on update->query comments based on update:order comments->order comments: comment list-> comment list:display commenting box->display commenting box:commenting box->commenting box:Save comments->Save comments:Invitation,Comment on a post,TRAN_NA,9,9,11.25,8,101.25,1
4,stl#User:Login Page->User:Login Page->Login Page:open sign up page->open sign up page:sign up page->sign up page:select admin option->select admin option:save user info for admin->save user info for admin:View user registration info->View user registration info:approve user registration->approve user registration:user info,Signup,TRAN_NA,9,9,7.5,8,67.5,1
5,stl#User:file descirption page->User:file descirption page->file descirption page:check format of document->check format of document:save document into server->save document into server:display success message->display success message:display students page->display students page:students page->students page:add student info->add student info:add success information,Manage JEP Documents,TRAN_NA,9,11,7.625,8,68.625,1.222222222
6,stl#User:file descirption page->User:file descirption page->file descirption page:check format of document->check format of document:save document into server->save document into server:display success message->display success message:display students page->display students page:students page->students page:add student info->add student info:user management,Manage JEP Documents,TRAN_NA,9,11,7.875,8,70.875,1.222222222
27,"stl#User:""Documents"" link->User:""Documents"" link->""Documents"" link:display a page that contents a form for uploading documents->display a page that contents a form for uploading documents:document upload panel->document upload panel:display document detail page->display document detail page:file descirption page->file descirption page:check format of document->check format of document:save document into server->save document into server:local storage",Manage JEP Documents,TRAN_NA,9,11,12,8,108,1.222222222
28,"stl#User:""Documents"" link->User:""Documents"" link->""Documents"" link:display a page that contents a form for uploading documents->display a page that contents a form for uploading documents:document upload panel->document upload panel:display document detail page->display document detail page:file descirption page->file descirption page:check format of document->check format of document:save document into server->save document into server:download document",Manage JEP Documents,TRAN_NA,9,11,13.375,8,120.375,1.222222222
8,stl#User:Not consistent passwords->User:Not consistent passwords->Not consistent passwords:redirect to sign in page->redirect to sign in page:Sign-in form->Sign-in form:send email for verification->send email for verification:check validity of input information->check validity of input information:Invalid email format->Invalid email format:redirect to sign in page->redirect to sign in page:Sign-in form,Create Profile,TRAN_NA,9,11,7.875,8,70.875,1.222222222
11,stl#User:Invalid email format->User:Invalid email format->Invalid email format:redirect to sign in page->redirect to sign in page:Sign-in form->Sign-in form:send email for verification->send email for verification:check validity of input information->check validity of input information:Not consistent passwords->Not consistent passwords:redirect to sign in page->redirect to sign in page:Sign-in form,Create Profile,TRAN_NA,9,11,7.875,8,70.875,1.222222222
5,stl#User:Ad detail page->User:Ad detail page->Ad detail page:Check input information->Check input information:Update ad description->Update ad description:Ad management panel->Ad management panel:display delete confirmation dialog->display delete confirmation dialog:Delete confirmation dialog->Delete confirmation dialog:Delete Ad->Delete Ad:ads,Manage Advertisement,TRAN_NA,9,11,6.875,8,61.875,1.222222222
44,stl#User:Existing ads list->User:Existing ads list->Existing ads list:Popup management panel->Popup management panel:Ad management panel->Ad management panel:Show Ad detail page->Show Ad detail page:Ad detail page->Ad detail page:Check input information->Check input information:Save added Ad->Save added Ad:ads,Manage Advertisement,TRAN_NA,9,11,8.125,8,73.125,1.222222222
10,stl#Supervisor:OTP page->Supervisor:OTP page->OTP page:check local storage->check local storage:check OTP entered is non-empty->check OTP entered is non-empty:authenticate the OTP->authenticate the OTP:generates unique device id->generates unique device id:send ot device->send ot device:receive and storate device id at local storage->receive and storate device id at local storage:volunteer homepage,On time login to MedFRS Device App,TRAN_NA,9,12,5.5,8,49.5,1.333333333
14,stl#Supervisor:OTP page->Supervisor:OTP page->OTP page:check local storage->check local storage:check OTP entered is non-empty->check OTP entered is non-empty:authenticate the OTP->authenticate the OTP:Update Individual Form Page->Update Individual Form Page:send ot device->send ot device:receive and storate device id at local storage->receive and storate device id at local storage:volunteer homepage,On time login to MedFRS Device App,TRAN_NA,9,12,6.25,8,56.25,1.333333333
5,stl#administrator:question list->administrator:question list->question list:update the answer  in the temporary storage file->update the answer  in the temporary storage file:display next question->display next question:display a comment question->display a comment question:display tally question->display tally question:display a function menu->display a function menu:execute featurena and display categories->execute featurena and display categories:quetion category list,answer survey questions,TRAN_NA,9,12,6,8,54,1.333333333
6,stl#administrator:question list->administrator:question list->question list:update the answer  in the temporary storage file->update the answer  in the temporary storage file:display next question->display next question:display a comment question->display a comment question:display tally question->display tally question:display a function menu->display a function menu:execute featurena and display categories->execute featurena and display categories:category button,answer survey questions,TRAN_NA,9,12,6,8,54,1.333333333
7,stl#administrator:question list->administrator:question list->question list:update the answer  in the temporary storage file->update the answer  in the temporary storage file:display next question->display next question:display a comment question->display a comment question:display tally question->display tally question:display a function menu->display a function menu:question list->question list:update the answer  in the temporary storage file,answer survey questions,TRAN_NA,9,12,6.375,8,57.375,1.333333333
39,stl#User:Login error->User:Login error->Login error:redirect to sign in page->redirect to sign in page:Sign-in form->Sign-in form:send email for verification->send email for verification:check validity of input information->check validity of input information:Not consistent passwords->Not consistent passwords:redirect to sign in page->redirect to sign in page:Sign-in form,Create Profile,TRAN_NA,9,12,7.875,8,70.875,1.333333333
40,stl#User:Login error->User:Login error->Login error:redirect to sign in page->redirect to sign in page:Sign-in form->Sign-in form:send email for verification->send email for verification:check validity of input information->check validity of input information:Invalid email format->Invalid email format:redirect to sign in page->redirect to sign in page:Sign-in form,Create Profile,TRAN_NA,9,12,7.875,8,70.875,1.333333333
43,stl#User:Invalid/incorrect LinkedIn credentials->User:Invalid/incorrect LinkedIn credentials->Invalid/incorrect LinkedIn credentials:redirect to sign in page->redirect to sign in page:Sign-in form->Sign-in form:send email for verification->send email for verification:check validity of input information->check validity of input information:Not consistent passwords->Not consistent passwords:redirect to sign in page->redirect to sign in page:Sign-in form,Create Profile,TRAN_NA,9,12,8.5,8,76.5,1.333333333
44,stl#User:Invalid/incorrect LinkedIn credentials->User:Invalid/incorrect LinkedIn credentials->Invalid/incorrect LinkedIn credentials:redirect to sign in page->redirect to sign in page:Sign-in form->Sign-in form:send email for verification->send email for verification:check validity of input information->check validity of input information:Invalid email format->Invalid email format:redirect to sign in page->redirect to sign in page:Sign-in form,Create Profile,TRAN_NA,9,12,8.5,8,76.5,1.333333333
3,stl#User:Ad detail page->User:Ad detail page->Ad detail page:Check input information->Check input information:Update ad description->Update ad description:Redirect to connection list->Redirect to connection list:Ad add page->Ad add page:Check input information->Check input information:Save added Ad->Save added Ad:ads,Manage Advertisement,TRAN_NA,9,13,7.75,8,69.75,1.444444444
34,stl#User:Existing ads list->User:Existing ads list->Existing ads list:Popup management panel->Popup management panel:Ad management panel->Ad management panel:Show Ad detail page->Show Ad detail page:Ad detail page->Ad detail page:Check input information->Check input information:Update ad description->Update ad description:ads,Manage Advertisement,TRAN_NA,9,13,7.5,8,67.5,1.444444444
113,stl#User:Ad management panel->User:Ad management panel->Ad management panel:Show Ad Add page->Show Ad Add page:Ad add page->Ad add page:Check input information->Check input information:Update ad description->Update ad description:Ad management panel->Ad management panel:Show Ad detail page->Show Ad detail page:ads,Manage Advertisement,TRAN_NA,9,13,7.75,8,69.75,1.444444444
2,stl#Valet:register button->Valet:register button->register button:displays registration page->displays registration page:registration page->registration page:validate registration information->validate registration information:save valet information->save valet information:successfully save registration information->successfully save registration information:navigate to manage employee page->navigate to manage employee page:management empolyee page,Register as Valet,TRAN_NA,9,13,4.5,8,40.5,1.444444444
2,stl#Jobseeker:user information update page->Jobseeker:user information update page->user information update page:check if email id and number are valid->check if email id and number are valid:send details in an encrypted fashion to search->send details in an encrypted fashion to search:check if email id and model number are existing->check if email id and model number are existing:input the detail into user database->input the detail into user database:send saving notification->send saving notification:save the info to local storage->save the info to local storage:home page,Create/update user profile,TRAN_NA,9,14,3.75,8,33.75,1.555555556
