id,path,transactional,path_length,diagram,useCase
442,Place->Displays a delete button under place item->delete this place from added places  list->user data database->Display the add button in color gray->a list of places with add button on find screen,TRAN_NA,undefined,Find, add, and delete places,Find, add, and delete places
443,Traveler->Trip plan selection page->Place Controller->Empty list prompting box,CTRL,undefined,Manage subscription,Manage subscription
444,Traveler->Trip plan selection page->Place Controller->Empty list prompting box,INT,undefined,Manage subscription,Manage subscription
445,Traveler->Trip plan selection page->Place Controller->Error controller->Error prompting box,CTRL,undefined,Manage subscription,Manage subscription
446,Traveler->Trip plan selection page->Place Controller->Error controller->Error prompting box,INT,undefined,Manage subscription,Manage subscription
447,Traveler->Trip plan selection page->Place Controller->Place,CTRL,undefined,Manage subscription,Manage subscription
448,Traveler->Trip plan selection page->Place Controller->Place,DM,undefined,Manage subscription,Manage subscription
449,Traveler->Trip plan selection page->Place Controller->Place,EI,undefined,Manage subscription,Manage subscription
450,Traveler->Trip plan selection page->Place Controller->Place list page,CTRL,undefined,Manage subscription,Manage subscription
451,Traveler->Trip plan selection page->Place Controller->Place list page,INT,undefined,Manage subscription,Manage subscription
452,Traveler->Management subscription page->Click "detail"->Display partner info->Retrieve partner info->Partner info,CTRL,undefined,View partner offer,View partner offer
453,Traveler->Management subscription page->Click "detail"->Display partner info->Retrieve partner info->Partner info,DM,undefined,View partner offer,View partner offer
454,Traveler->Management subscription page->Click "detail"->Display partner info->Retrieve partner info->Partner info,EI,undefined,View partner offer,View partner offer
455,Traveler->Management subscription page->Click "detail"->partner offer page,CTRL,undefined,View partner offer,View partner offer
456,Traveler->Management subscription page->Click "detail"->partner offer page,INT,undefined,View partner offer,View partner offer
457,Traveler->Management subscription page->subscription controller->subscription failed,CTRL,undefined,Subscribe and unsubscribe from partner offer,Subscribe and unsubscribe from partner offer
458,Traveler->Management subscription page->subscription controller->subscription failed,INT,undefined,Subscribe and unsubscribe from partner offer,Subscribe and unsubscribe from partner offer
459,Traveler->Management subscription page->subscription controller->subscription success,CTRL,undefined,Subscribe and unsubscribe from partner offer,Subscribe and unsubscribe from partner offer
460,Traveler->Management subscription page->subscription controller->subscription success,INT,undefined,Subscribe and unsubscribe from partner offer,Subscribe and unsubscribe from partner offer
461,Traveler->Management subscription page->subscription controller->Offer,CTRL,undefined,Subscribe and unsubscribe from partner offer,Subscribe and unsubscribe from partner offer
462,Traveler->Management subscription page->subscription controller->Offer,DM,undefined,Subscribe and unsubscribe from partner offer,Subscribe and unsubscribe from partner offer
463,Traveler->Management subscription page->subscription controller->Offer,EI,undefined,Subscribe and unsubscribe from partner offer,Subscribe and unsubscribe from partner offer
464,Traveler->partner offer page->subscription controller->subscription failed,CTRL,undefined,Subscribe and unsubscribe from partner offer,Subscribe and unsubscribe from partner offer
465,Traveler->partner offer page->subscription controller->subscription failed,INT,undefined,Subscribe and unsubscribe from partner offer,Subscribe and unsubscribe from partner offer
466,Traveler->partner offer page->subscription controller->subscription success,CTRL,undefined,Subscribe and unsubscribe from partner offer,Subscribe and unsubscribe from partner offer
467,Traveler->partner offer page->subscription controller->subscription success,INT,undefined,Subscribe and unsubscribe from partner offer,Subscribe and unsubscribe from partner offer
468,Traveler->partner offer page->subscription controller->Offer,CTRL,undefined,Subscribe and unsubscribe from partner offer,Subscribe and unsubscribe from partner offer
469,Traveler->partner offer page->subscription controller->Offer,DM,undefined,Subscribe and unsubscribe from partner offer,Subscribe and unsubscribe from partner offer
470,Traveler->partner offer page->subscription controller->Offer,EI,undefined,Subscribe and unsubscribe from partner offer,Subscribe and unsubscribe from partner offer
471,Traveler->Display places in trip plan->Calendar interface->Enter arrival and departure date andtime for visit->Display details of scheduled visit,TRAN_NA,undefined,Schedule visit and view trip calendar,Schedule visit and view trip calendar
472,Traveler->Manage trip plan screen->trip plan controller->fetch place->Place,CTRL,undefined,View Trip Plan on Map and get Directions,View Trip Plan on Map and get Directions
473,Traveler->Manage trip plan screen->trip plan controller->fetch place->Place,DM,undefined,View Trip Plan on Map and get Directions,View Trip Plan on Map and get Directions
474,Traveler->Manage trip plan screen->trip plan controller->fetch place->Place,EI,undefined,View Trip Plan on Map and get Directions,View Trip Plan on Map and get Directions
475,Traveler->Manage trip plan screen->trip plan controller->Display->View trip plan on map screen,CTRL,undefined,View Trip Plan on Map and get Directions,View Trip Plan on Map and get Directions
476,Traveler->Manage trip plan screen->trip plan controller->Display->View trip plan on map screen,INT,undefined,View Trip Plan on Map and get Directions,View Trip Plan on Map and get Directions
477,Traveler->Manage trip plan screen->trip plan controller->fetch map->Map,CTRL,undefined,View Trip Plan on Map and get Directions,View Trip Plan on Map and get Directions
478,Traveler->Manage trip plan screen->trip plan controller->fetch map->Map,DM,undefined,View Trip Plan on Map and get Directions,View Trip Plan on Map and get Directions
479,Traveler->Manage trip plan screen->trip plan controller->fetch map->Map,EI,undefined,View Trip Plan on Map and get Directions,View Trip Plan on Map and get Directions
480,Traveler->Travel Plan Page->Checking existing->Annotation create/update page,CTRL,undefined,Annotate trip plan,Annotate trip plan
481,Traveler->Travel Plan Page->Checking existing->Annotation create/update page,INT,undefined,Annotate trip plan,Annotate trip plan
482,Traveler->Travel Plan Page->Checking existing->Annotation page,CTRL,undefined,Annotate trip plan,Annotate trip plan
483,Traveler->Travel Plan Page->Checking existing->Annotation page,INT,undefined,Annotate trip plan,Annotate trip plan
484,Traveler->Place screen->display->Trip Plan,CTRL,undefined,Print photo books,Print photo books
485,Traveler->Place screen->display->Trip Plan,DM,undefined,Print photo books,Print photo books
486,Traveler->Place screen->display->Trip Plan,EI,undefined,Print photo books,Print photo books
487,Traveler->Place screen->display->Select images screen,CTRL,undefined,Print photo books,Print photo books
488,Traveler->Place screen->display->Select images screen,INT,undefined,Print photo books,Print photo books
489,Traveler->Walgreens checkout->Select images screen,TRAN_NA,undefined,Print photo books,Print photo books
490,Traveler->Select images screen->walgreens->display->Walgreens checkout,CTRL,undefined,Print photo books,Print photo books
491,Traveler->Select images screen->walgreens->display->Walgreens checkout,INT,undefined,Print photo books,Print photo books
492,Traveler->Select images screen->Place screen,TRAN_NA,undefined,Print photo books,Print photo books
