id,transaction,useCase,transactional, TL, DETs, TD, TC, Arch_Diff,Complexity
58,stl#User:product search page->User:product search page->product search page:query product by criteria->query product by criteria:product page,Search Product,CTRL,4,51,7,3,28,5
59,stl#User:product search page->User:product search page->product search page:query product by criteria->query product by criteria:product,Search Product,CTRL,4,51,7,3,28,16
60,stl#User:product search page->User:product search page->product search page:query product by criteria->query product by criteria:No product error message,Search Product,CTRL,4,51,7,3,28,12
61,stl#user:Track order button->user:Track order button->Track order button:retrieve order status->retrieve order status:order status,Track Order,TRAN_NA,4,32,3,3,12,14
62,stl#user:Track order button->user:Track order button->Track order button:retrieve order status->retrieve order status:order,Track Order,TRAN_NA,4,32,3,3,12,16
63,stl#user:Track order button->user:Track order button->Track order button:retrieve order status->retrieve order status:no order history page,Track Order,TRAN_NA,4,24,2.333333333,3,9.333333333,9
64,stl#user:order status->user:order status,Track Order,CTRL;EXTCLL;DM;EI,2,10,4,1,8,16
65,stl#user:no order history page->user:no order history page,Track Order,CTRL;EXTCLL;INT,2,2,2,1,4,16
66,stl#florist:Upload page->florist:Upload page->Upload page:pre-check if required information valid->pre-check if required information valid:save uploaded information to db->save uploaded information to db:category,Upload catalog,TRAN_NA,5,11,2.5,4,12.5,11
67,stl#florist:Upload page->florist:Upload page->Upload page:pre-check if required information valid->pre-check if required information valid:information is invalid,Upload catalog,TRAN_NA,4,3,2,3,8,1
68,stl#florist:Upload page->florist:Upload page->Upload page:pre-check if required information valid->pre-check if required information valid:exceeded limit error message,Upload catalog,TRAN_NA,4,3,1.333333333,3,5.333333333,8
69,stl#florist:Order history button->florist:Order history button->Order history button:retrieve order history for a florist->retrieve order history for a florist:order history list,View Past Transactions,TRAN_NA,4,19,3.666666667,3,14.66666667,8
70,stl#florist:Order history button->florist:Order history button->Order history button:retrieve order history for a florist->retrieve order history for a florist:order,View Past Transactions,TRAN_NA,4,27,2.333333333,3,9.333333333,13
71,stl#florist:Order history button->florist:Order history button->Order history button:retrieve order history for a florist->retrieve order history for a florist:no order history page,View Past Transactions,TRAN_NA,4,19,3.666666667,3,14.66666667,1
72,stl#florist:no order history page->florist:no order history page,View Past Transactions,CTRL;EXTCLL;INT,2,2,5,1,10,8
73,stl#florist:order history list->florist:order history list,View Past Transactions,CTRL;EXTCLL;INT,2,2,5,1,10,1
74,stl#User:order history list->User:order history list,View order history,CTRL;EXTCLL;INT,2,2,5,1,10,12
76,stl#User:Order history button->User:Order history button->Order history button:retrieve order history->retrieve order history:order history list,View order history,TRAN_NA,4,16,3.666666667,3,14.66666667,9
77,stl#User:Order history button->User:Order history button->Order history button:retrieve order history->retrieve order history:order,View order history,TRAN_NA,4,24,2.333333333,3,9.333333333,3
78,stl#User:Order history button->User:Order history button->Order history button:retrieve order history->retrieve order history:no order history page,View order history,TRAN_NA,4,16,3.666666667,3,14.66666667,3
1,stl#User:Picture Display->User:Picture Display,Browse Event Pictures,CTRL,2,1,5,1,10,8
2,stl#User:Hashtag input box->User:Hashtag input box->Hashtag input box:Search->Search:picture->picture:shows the search result->shows the search result:Search Result->Search Result:shows the  pictures clicked->shows the  pictures clicked:Picture Display,Browse Event Pictures,TRAN_NA,8,7,4.857142857,7,38.85714286,4
3,stl#User:Search Result->User:Search Result->Search Result:shows the  pictures clicked->shows the  pictures clicked:Picture Display,Browse Event Pictures,CTRL,4,3,5,3,20,9
4,stl#User:Hashtag icon->User:Hashtag icon->Hashtag icon:Show hashtag text input->Show hashtag text input:Hashtag input box->Hashtag input box:Search->Search:picture->picture:shows the search result->shows the search result:Search Result->Search Result:shows the  pictures clicked->shows the  pictures clicked:Picture Display,Browse Event Pictures,TRAN_NA,10,9,4.666666667,9,46.66666667,11
5,stl#User:Query Users List Button->User:Query Users List Button->Query Users List Button:query user list->query user list:user list filter box->user list filter box:Filter users->Filter users:Filtered List of Users,Browse Users,TRAN_NA,6,5,9,5,54,6
6,stl#User:Query Users List Button->User:Query Users List Button->Query Users List Button:query user list->query user list:User,Browse Users,TRAN_NA,4,3,9,3,36,1
7,stl#User:Filtered List of Users->User:Filtered List of Users,Browse Users,CTRL;EXTCLL;INT,2,1,9,1,18,3
8,stl#User:user list filter box->User:user list filter box->user list filter box:Filter users->Filter users:Filtered List of Users,Browse Users,TRAN_NA,4,3,9,3,36,8
9,stl#Admin:Click system setting button->Admin:Click system setting button->Click system setting button:Load system setting page->Load system setting page:System Setting Page->System Setting Page:Store System Settings->Store System Settings:System Settings,Change App Settings,CTRL,6,5,7,5,42,14
10,stl#Admin:System Setting Page->Admin:System Setting Page->System Setting Page:Store System Settings->Store System Settings:System Settings,Change App Settings,CTRL,4,3,7,3,28,7
12,stl#User:Private Event Name and Password Input->User:Private Event Name and Password Input->Private Event Name and Password Input:Check the presence of the event->Check the presence of the event:event->event:Check the presence of the event->Check the presence of the event:event,Create Private Event,CTRL,6,5,4.8,5,28.8,14
13,stl#User:Private Event Name and Password Input->User:Private Event Name and Password Input->Private Event Name and Password Input:Check the presence of the event->Check the presence of the event:event->event:Check the presence of the event->Check the presence of the event:Create the private event->Create the private event:event->event:Check the presence of the event,Create Private Event,CTRL,8,7,4.714285714,7,37.71428571,14
14,stl#User:Private Event Name and Password Input->User:Private Event Name and Password Input->Private Event Name and Password Input:Check the presence of the event->Check the presence of the event:event->event:Check the presence of the event->Check the presence of the event:Warning information of duplicate,Create Private Event,CTRL;EXTCLL;INT,6,5,4.2,5,25.2,4
15,stl#User:Private Event Name and Password Input->User:Private Event Name and Password Input->Private Event Name and Password Input:Check the presence of the event->Check the presence of the event:Create the private event->Create the private event:event->event:Check the presence of the event->Check the presence of the event:Create the private event,Create Private Event,CTRL,7,6,5,6,35,16
16,stl#User:Private Event Name and Password Input->User:Private Event Name and Password Input->Private Event Name and Password Input:Check the presence of the event->Check the presence of the event:Create the private event->Create the private event:event->event:Check the presence of the event->Check the presence of the event:event->event:Check the presence of the event,Create Private Event,CTRL,8,7,4.714285714,7,37.71428571,12
17,stl#User:Private Event Name and Password Input->User:Private Event Name and Password Input->Private Event Name and Password Input:Check the presence of the event->Check the presence of the event:Create the private event->Create the private event:event->event:Check the presence of the event->Check the presence of the event:Warning information of duplicate,Create Private Event,CTRL;EXTCLL;INT,7,6,4.5,6,31.5,1
18,stl#User:Private Event Name and Password Input->User:Private Event Name and Password Input->Private Event Name and Password Input:Check the presence of the event->Check the presence of the event:Warning information of duplicate,Create Private Event,CTRL;EXTCLL;INT,4,3,4,3,16,12
19,stl#User:Public Event Name Field->User:Public Event Name Field->Public Event Name Field:Create the public event->Create the public event:Public Event,Create Public Events,CTRL,4,3,3,3,12,7
20,stl#User:Public Event Name Field->User:Public Event Name Field->Public Event Name Field:Check presence of the event->Check presence of the event:Warning Information of Duplicate,Create Public Events,CTRL;EXTCLL;INT,4,3,2,3,8,16
22,stl#User:Delete Event Button->User:Delete Event Button->Delete Event Button:Show warning of deletion->Show warning of deletion:Delete Event Button->Delete Event Button:Show warning of deletion,Delete Event,TRAN_NA,5,4,3.5,4,17.5,2
23,stl#User:Delete Event Button->User:Delete Event Button->Delete Event Button:Show warning of deletion->Show warning of deletion:Confirm Box->Confirm Box:Close warning and delete event->Close warning and delete event:Delete Picture->Delete Picture:Picture,Delete Event,TRAN_NA,7,6,3,6,21,8
24,stl#User:Delete Event Button->User:Delete Event Button->Delete Event Button:Show warning of deletion->Show warning of deletion:Confirm Box->Confirm Box:Close warning and delete event->Close warning and delete event:Event,Delete Event,TRAN_NA,6,5,3.8,5,22.8,8
25,stl#User:Confirm Box->User:Confirm Box->Confirm Box:Close warning and delete event->Close warning and delete event:Delete Picture->Delete Picture:Picture,Delete Event,TRAN_NA,5,4,2.75,4,13.75,7
26,stl#User:Confirm Box->User:Confirm Box->Confirm Box:Close warning and delete event->Close warning and delete event:Event,Delete Event,TRAN_NA,4,3,4,3,16,14
27,stl#User:Delete Button->User:Delete Button->Delete Button:Shows confirm prompt->Shows confirm prompt:Confirm Box->Confirm Box:close the prompt and delete the picture->close the prompt and delete the picture:Picture,Delete Picture,TRAN_NA,6,5,3.4,5,20.4,3
28,stl#User:Delete Button->User:Delete Button->Delete Button:Shows confirm prompt->Shows confirm prompt:Confirm Box->Confirm Box:close the prompt and delete the picture->close the prompt and delete the picture:Confirm Box->Confirm Box:close the prompt and delete the picture,Delete Picture,TRAN_NA,7,6,3.5,6,24.5,1
29,stl#User:Confirm Box->User:Confirm Box->Confirm Box:close the prompt and delete the picture->close the prompt and delete the picture:Picture,Delete Picture,TRAN_NA,4,3,4,3,16,11
30,stl#User:Confirm Box->User:Confirm Box->Confirm Box:close the prompt and delete the picture->close the prompt and delete the picture:Confirm Box->Confirm Box:close the prompt and delete the picture,Delete Picture,TRAN_NA,5,4,4,4,20,14
31,stl#Admin:The number of pictures per month->Admin:The number of pictures per month,Generate Statistics Report,CTRL,2,1,4,1,8,16
32,stl#Admin:Click the number of pictures posted per month->Admin:Click the number of pictures posted per month->Click the number of pictures posted per month:Search pictures posted in the month->Search pictures posted in the month:The number of pictures per month,Generate Statistics Report,CTRL,4,3,3,3,12,11
33,stl#Admin:Click the number of pictures posted per month->Admin:Click the number of pictures posted per month->Click the number of pictures posted per month:Search pictures posted in the month->Search pictures posted in the month:Pictures,Generate Statistics Report,CTRL,4,3,3,3,12,12
34,stl#User:Heart Icon on a picture->User:Heart Icon on a picture->Heart Icon on a picture:Store the like information->Store the like information:The total number of likes,Like Picture,TRAN_NA,4,3,1.666666667,3,6.666666667,15
35,stl#User:Heart Icon on a picture->User:Heart Icon on a picture->Heart Icon on a picture:Store the like information->Store the like information:Like Information,Like Picture,TRAN_NA,4,3,1.666666667,3,6.666666667,8
36,stl#User:The total number of likes->User:The total number of likes,Like Picture,CTRL;EXTCLL;INT,2,1,2,1,4,11
37,stl#User:Login Page->User:Login Page->Login Page:Check username and password->Check username and password:Facebook Service,Login,TRAN_NA,4,3,2.666666667,3,10.66666667,12
38,stl#User:Login Page->User:Login Page->Login Page:Check username and password->Check username and password:Login Page->Login Page:Check username and password,Login,TRAN_NA,5,4,3,4,15,11
39,stl#User:Login Page->User:Login Page->Login Page:Check username and password->Check username and password:User,Login,TRAN_NA,4,3,2.666666667,3,10.66666667,8
40,stl#User:Login Page->User:Login Page->Login Page:Check username and password->Check username and password:App Main Page,Login,TRAN_NA,4,3,3.333333333,3,13.33333333,8
41,stl#User:App Main Page->User:App Main Page,Login,CTRL;EXTCLL;INT,2,1,4,1,8,2
42,stl#User:Logout Button->User:Logout Button->Logout Button:Clear Local Storage and Exit->Clear Local Storage and Exit:Local Storage,Logout,TRAN_NA,4,3,1.666666667,3,6.666666667,6
43,stl#User:Camera App->User:Camera App->Camera App:show picture and options to post nearby or to an event->show picture and options to post nearby or to an event:Options to post->Options to post:retrive user's location and posts the picture at location->retrive user's location and posts the picture at location:Picture,Post Picture,TRAN_NA,6,5,5.6,5,33.6,4
44,stl#User:Camera App->User:Camera App->Camera App:Event and caption Input->Event and caption Input:store picture in the event->store picture in the event:Picture,Post Picture,TRAN_NA,5,4,6,4,30,1
45,stl#User:Camera App->User:Camera App->Camera App:Event and caption Input->Event and caption Input:show a text box for user to input event name->show a text box for user to input event name:text box for user to input name->text box for user to input name:store picture in the event->store picture in the event:Picture,Post Picture,TRAN_NA,7,6,6,6,42,10
46,stl#User:Camera App->User:Camera App->Camera App:opens up the gallery application->opens up the gallery application:gallery application->gallery application:shows the picture and text box for caption->shows the picture and text box for caption:Event and caption Input->Event and caption Input:store picture in the event->store picture in the event:Picture,Post Picture,TRAN_NA,8,7,6,7,48,13
47,stl#User:Camera App->User:Camera App->Camera App:opens up the gallery application->opens up the gallery application:gallery application->gallery application:shows the picture and text box for caption->shows the picture and text box for caption:Event and caption Input->Event and caption Input:show a text box for user to input event name->show a text box for user to input event name:text box for user to input name->text box for user to input name:store picture in the event->store picture in the event:Picture,Post Picture,TRAN_NA,10,9,6,9,60,11
48,stl#User:gallery application->User:gallery application->gallery application:shows the picture and text box for caption->shows the picture and text box for caption:Event and caption Input->Event and caption Input:store picture in the event->store picture in the event:Picture,Post Picture,TRAN_NA,6,5,7,5,42,2
49,stl#User:gallery application->User:gallery application->gallery application:shows the picture and text box for caption->shows the picture and text box for caption:Event and caption Input->Event and caption Input:show a text box for user to input event name->show a text box for user to input event name:text box for user to input name->text box for user to input name:store picture in the event->store picture in the event:Picture,Post Picture,TRAN_NA,8,7,6.714285714,7,53.71428571,5
50,stl#User:Camera Icon->User:Camera Icon->Camera Icon:Launch Camera Application->Launch Camera Application:Camera App->Camera App:show picture and options to post nearby or to an event->show picture and options to post nearby or to an event:Options to post->Options to post:retrive user's location and posts the picture at location->retrive user's location and posts the picture at location:Picture,Post Picture,TRAN_NA,8,7,4.857142857,7,38.85714286,11
51,stl#User:Camera Icon->User:Camera Icon->Camera Icon:Launch Camera Application->Launch Camera Application:Camera App->Camera App:Event and caption Input->Event and caption Input:store picture in the event->store picture in the event:Picture,Post Picture,TRAN_NA,7,6,5,6,35,7
52,stl#User:Camera Icon->User:Camera Icon->Camera Icon:Launch Camera Application->Launch Camera Application:Camera App->Camera App:Event and caption Input->Event and caption Input:show a text box for user to input event name->show a text box for user to input event name:text box for user to input name->text box for user to input name:store picture in the event->store picture in the event:Picture,Post Picture,TRAN_NA,9,8,5.25,8,47.25,2
53,stl#User:Camera Icon->User:Camera Icon->Camera Icon:Launch Camera Application->Launch Camera Application:Camera App->Camera App:opens up the gallery application->opens up the gallery application:gallery application->gallery application:shows the picture and text box for caption->shows the picture and text box for caption:Event and caption Input->Event and caption Input:store picture in the event->store picture in the event:Picture,Post Picture,TRAN_NA,10,9,5.333333333,9,53.33333333,8
54,stl#User:Camera Icon->User:Camera Icon->Camera Icon:Launch Camera Application->Launch Camera Application:Camera App->Camera App:opens up the gallery application->opens up the gallery application:gallery application->gallery application:shows the picture and text box for caption->shows the picture and text box for caption:Event and caption Input->Event and caption Input:show a text box for user to input event name->show a text box for user to input event name:text box for user to input name->text box for user to input name:store picture in the event->store picture in the event:Picture,Post Picture,TRAN_NA,12,11,5.454545455,11,65.45454545,12
55,stl#User:Options to post->User:Options to post->Options to post:retrive user's location and posts the picture at location->retrive user's location and posts the picture at location:Picture,Post Picture,CTRL,4,3,6.666666667,3,26.66666667,3
57,stl#User:Register Page->User:Register Page->Register Page:Check User Information->Check User Information:User,Register,TRAN_NA,4,3,1.666666667,3,6.666666667,2
58,stl#User:Register Page->User:Register Page->Register Page:Check User Information->Check User Information:Warning Invalid Information,Register,TRAN_NA,4,3,2.333333333,3,9.333333333,10
59,stl#User:report confirm dialog->User:report confirm dialog->report confirm dialog:store report information->store report information:report information,Report Picture - Submit,TRAN_NA,4,3,9,3,36,6
60,stl#User:Report icon on the picture->User:Report icon on the picture->Report icon on the picture:prompot confirm->prompot confirm:report confirm dialog->report confirm dialog:store report information->store report information:report information,Report Picture - Submit,TRAN_NA,6,5,9,5,54,14
61,stl#User:Report icon on the picture->User:Report icon on the picture->Report icon on the picture:prompot confirm->prompot confirm:Report icon on the picture->Report icon on the picture:prompot confirm,Report Picture - Submit,TRAN_NA,5,4,9,4,45,14
62,stl#User:Picture restore button->User:Picture restore button->Picture restore button:Restore reported picture->Restore reported picture:Report,Restore Reported Picture,CTRL;EXTCLL;INT,4,3,1.666666667,3,6.666666667,16
63,stl#User:Download button->User:Download button->Download button:download to phone->download to phone:Picture->Picture:download to phone->download to phone:Picture,Save Picture to Device,CTRL,6,5,2.6,5,15.6,5
64,stl#User:Download button->User:Download button->Download button:download to phone->download to phone:Picture->Picture:download to phone->download to phone:Local Storage,Save Picture to Device,CTRL;EXTCLL;DM;EI,6,5,2.6,5,15.6,3
65,stl#User:Download button->User:Download button->Download button:download to phone->download to phone:Local Storage,Save Picture to Device,CTRL;EXTCLL;DM;EI,4,3,2.666666667,3,10.66666667,8
66,stl#User:Search box of events->User:Search box of events->Search box of events:Search events by name->Search events by name:List of Events,Search Events,CTRL,4,3,2.333333333,3,9.333333333,14
67,stl#User:Search box of events->User:Search box of events->Search box of events:Search events by name->Search events by name:Event,Search Events,CTRL,4,3,2.333333333,3,9.333333333,11
68,stl#User:List of Events->User:List of Events,Search Events,CTRL,2,1,3,1,6,1
69,stl#User:List of pictures->User:List of pictures,Search Pictures,CTRL,2,1,7,1,14,15
70,stl#User:Query Picture List->User:Query Picture List->Query Picture List:retrive the list of picture->retrive the list of picture:Picture,Search Pictures,CTRL,4,3,7,3,28,2
71,stl#User:Query Picture List->User:Query Picture List->Query Picture List:retrive the list of picture->retrive the list of picture:Image Filter Box->Image Filter Box:Filter Pictures->Filter Pictures:List of pictures,Search Pictures,TRAN_NA,6,5,6,5,36,1
72,stl#User:Image Filter Box->User:Image Filter Box->Image Filter Box:Filter Pictures->Filter Pictures:List of pictures,Search Pictures,TRAN_NA,4,3,5.333333333,3,21.33333333,11
73,stl#User:Sorting options->User:Sorting options,Sort Pictures,CTRL,2,1,5,1,10,6
74,stl#User:Filter Icon->User:Filter Icon->Filter Icon:Display sorting options->Display sorting options:Sorting options,Sort Pictures,TRAN_NA,4,3,3.666666667,3,14.66666667,13
75,stl#User:Filter Icon->User:Filter Icon->Filter Icon:Display sorting options->Display sorting options:Sorting options->Sorting options:sort the picture->sort the picture:Sorted List of Pictures,Sort Pictures,TRAN_NA,6,5,3.8,5,22.8,6
76,stl#User:Sorted List of Pictures->User:Sorted List of Pictures,Sort Pictures,CTRL,2,1,4,1,8,10
77,stl#User:Sorting options->User:Sorting options->Sorting options:sort the picture->sort the picture:Sorted List of Pictures,Sort Pictures,CTRL,4,3,4.333333333,3,17.33333333,10
78,stl#User:Click user suspend button->User:Click user suspend button->Click user suspend button:Prompt confirm dialog->Prompt confirm dialog:Confirm Dialog->Confirm Dialog:Suspend User->Suspend User:User List,Suspend User - Confirm,TRAN_NA,6,5,3.4,5,20.4,15
79,stl#User:Click user suspend button->User:Click user suspend button->Click user suspend button:Prompt confirm dialog->Prompt confirm dialog:Confirm Dialog->Confirm Dialog:Suspend User->Suspend User:User,Suspend User - Confirm,TRAN_NA,6,5,3.4,5,20.4,12
80,stl#User:User List->User:User List,Suspend User - Confirm,CTRL;EXTCLL;INT,2,1,5,1,10,5
81,stl#User:Confirm Dialog->User:Confirm Dialog->Confirm Dialog:Suspend User->Suspend User:User List,Suspend User - Confirm,TRAN_NA,4,3,4.333333333,3,17.33333333,14
82,stl#User:Confirm Dialog->User:Confirm Dialog->Confirm Dialog:Suspend User->Suspend User:User,Suspend User - Confirm,TRAN_NA,4,3,4.333333333,3,17.33333333,11
83,stl#User:Total Number of Likes->User:Total Number of Likes,Unlike Picture,CTRL;EXTCLL;INT,2,1,2,1,4,10
84,stl#User:The heart icon on picture->User:The heart icon on picture->The heart icon on picture:remove the user liking information->remove the user liking information:Total Number of Likes,Unlike Picture,TRAN_NA,4,3,1.666666667,3,6.666666667,1
85,stl#User:The heart icon on picture->User:The heart icon on picture->The heart icon on picture:remove the user liking information->remove the user liking information:Like Information,Unlike Picture,TRAN_NA,4,3,1.666666667,3,6.666666667,6
86,stl#Admin:Event Update Button->Admin:Event Update Button->Event Update Button:retrieve events->retrieve events:Event List->Event List:Prompt Event Update Dialog->Prompt Event Update Dialog:Event Information Update Page->Event Information Update Page:Update Event Information->Update Event Information:Event Information Update Page->Event Information Update Page:Update Event Information,Update Event,TRAN_NA,9,8,5.75,8,51.75,13
87,stl#Admin:Event Update Button->Admin:Event Update Button->Event Update Button:retrieve events->retrieve events:Event List->Event List:Prompt Event Update Dialog->Prompt Event Update Dialog:Event Information Update Page->Event Information Update Page:Update Event Information->Update Event Information:Event,Update Event,TRAN_NA,8,7,5.857142857,7,46.85714286,5
88,stl#Admin:Event Update Button->Admin:Event Update Button->Event Update Button:retrieve events->retrieve events:Event,Update Event,TRAN_NA,4,3,5,3,20,11
89,stl#Admin:Event List->Admin:Event List->Event List:Prompt Event Update Dialog->Prompt Event Update Dialog:Event Information Update Page->Event Information Update Page:Update Event Information->Update Event Information:Event Information Update Page->Event Information Update Page:Update Event Information,Update Event,TRAN_NA,7,6,6.333333333,6,44.33333333,8
90,stl#Admin:Event List->Admin:Event List->Event List:Prompt Event Update Dialog->Prompt Event Update Dialog:Event Information Update Page->Event Information Update Page:Update Event Information->Update Event Information:Event,Update Event,TRAN_NA,6,5,6.6,5,39.6,9
91,stl#Admin:Event Information Update Page->Admin:Event Information Update Page->Event Information Update Page:Update Event Information->Update Event Information:Event Information Update Page->Event Information Update Page:Update Event Information,Update Event,TRAN_NA,5,4,6,4,30,13
92,stl#Admin:Event Information Update Page->Admin:Event Information Update Page->Event Information Update Page:Update Event Information->Update Event Information:Event,Update Event,TRAN_NA,4,3,6.333333333,3,25.33333333,11
93,stl#User:Radius Setting Button->User:Radius Setting Button->Radius Setting Button:Search pictures by radius->Search pictures by radius:Pictures,View Nearby Pictures,TRAN_NA,4,3,1,3,4,13
94,stl#User:Picture Gallery->User:Picture Gallery->Picture Gallery:retrieve picture details->retrieve picture details:Picture,View Specific Picture,CTRL,4,3,3,3,12,16
1,stl#User:photo list->User:photo list->photo list:pop up photo connection error->pop up photo connection error:photo,Admin deletes photo,TRAN_NA,4,3,11,3,44,4
2,stl#User:photo list->User:photo list->photo list:select photos->select photos:confirm delete photos->confirm delete photos:photo,Admin deletes photo,TRAN_NA,5,4,9.5,4,47.5,3
3,stl#User:photo list->User:photo list->photo list:cancel deletion->cancel deletion:select photos->select photos:confirm delete photos->confirm delete photos:photo,Admin deletes photo,TRAN_NA,6,5,8.6,5,51.6,10
4,stl#Actor:photo list->Actor:photo list->photo list:pop up photo connection error->pop up photo connection error:photo,Admin deletes photo,TRAN_NA,4,3,11,3,44,5
5,stl#Actor:photo list->Actor:photo list->photo list:select photos->select photos:confirm delete photos->confirm delete photos:photo,Admin deletes photo,TRAN_NA,5,4,9.5,4,47.5,13
6,stl#Actor:photo list->Actor:photo list->photo list:cancel deletion->cancel deletion:select photos->select photos:confirm delete photos->confirm delete photos:photo,Admin deletes photo,TRAN_NA,6,5,8.6,5,51.6,13
7,stl#User:Search box->User:Search box,Admin searches for photo by event,CTRL,2,1,3,1,6,13
8,stl#User:Event list->User:Event list->Event list:Get photo list->Get photo list:display photo list->display photo list:Photo list,Admin searches for photo by event,TRAN_NA,5,4,7.5,4,37.5,16
9,stl#User:Event list->User:Event list->Event list:Get photo list->Get photo list:photo->photo:Pop up photo connection error->Pop up photo connection error:Event list->Event list:Get photo list,Admin searches for photo by event,TRAN_NA,7,6,7.333333333,6,51.33333333,11
10,stl#User:Admin page->User:Admin page,Admin searches for photo by event,CTRL;EXTCLL;INT,2,1,3,1,6,5
11,stl#Actor:Admin page->Actor:Admin page,Admin searches for photo by event,CTRL;EXTCLL;INT,2,1,3,1,6,4
12,stl#Actor:Event list->Actor:Event list->Event list:Get photo list->Get photo list:display photo list->display photo list:Photo list,Admin searches for photo by event,TRAN_NA,5,4,7.5,4,37.5,8
13,stl#Actor:Event list->Actor:Event list->Event list:Get photo list->Get photo list:photo->photo:Pop up photo connection error->Pop up photo connection error:Event list->Event list:Get photo list,Admin searches for photo by event,TRAN_NA,7,6,7.333333333,6,51.33333333,2
14,stl#Actor:Search box->Actor:Search box,Admin searches for photo by event,CTRL,2,1,3,1,6,10
15,stl#User:User list->User:User list->User list:Get photo list->Get photo list:display photo list->display photo list:Photo list,Admin searches for photo by user,TRAN_NA,5,4,7.5,4,37.5,4
16,stl#User:User list->User:User list->User list:Get photo list->Get photo list:photo->photo:Pop up photo connection error->Pop up photo connection error:User list->User list:Get photo list,Admin searches for photo by user,TRAN_NA,7,6,7.333333333,6,51.33333333,16
17,stl#Actor:User list->Actor:User list->User list:Get photo list->Get photo list:display photo list->display photo list:Photo list,Admin searches for photo by user,TRAN_NA,5,4,7.5,4,37.5,10
18,stl#Actor:User list->Actor:User list->User list:Get photo list->Get photo list:photo->photo:Pop up photo connection error->Pop up photo connection error:User list->User list:Get photo list,Admin searches for photo by user,TRAN_NA,7,6,7.333333333,6,51.33333333,13
19,stl#User:delete photos related to expired events automatically->User:delete photos related to expired events automatically->delete photos related to expired events automatically:photo,Automatic deletion,TRAN_NA,3,2,5,2,15,2
20,stl#User:delete expired location photos automatically->User:delete expired location photos automatically->delete expired location photos automatically:photo,Automatic deletion,TRAN_NA,3,2,5,2,15,4
21,stl#User:Delete expired events automatically->User:Delete expired events automatically->Delete expired events automatically:event,Automatic deletion,TRAN_NA,3,2,4,2,12,9
22,stl#Actor:Delete expired events automatically->Actor:Delete expired events automatically->Delete expired events automatically:event,Automatic deletion,TRAN_NA,3,2,4,2,12,1
23,stl#Actor:delete photos related to expired events automatically->Actor:delete photos related to expired events automatically->delete photos related to expired events automatically:photo,Automatic deletion,TRAN_NA,3,2,5,2,15,15
24,stl#Actor:delete expired location photos automatically->Actor:delete expired location photos automatically->delete expired location photos automatically:photo,Automatic deletion,TRAN_NA,3,2,5,2,15,15
25,stl#User:Sign up Screen->User:Sign up Screen->Sign up Screen:verify email->verify email:verify username->verify username:verify password->verify password:verify confirm password,Create Account,TRAN_NA,6,5,8.8,5,52.8,7
26,"stl#User:Sign up Screen->User:Sign up Screen->Sign up Screen:verify email->verify email:verify username->verify username:verify password->verify password:Display pop-up ""invalid password"" on Sign Up Screen->Display pop-up ""invalid password"" on Sign Up Screen:Sign up Screen->Sign up Screen:verify email",Create Account,TRAN_NA,8,7,8.571428571,7,68.57142857,4
27,stl#User:Sign up Screen->User:Sign up Screen->Sign up Screen:verify email->verify email:verify username->verify username:User Collection,Create Account,TRAN_NA,5,4,6.75,4,33.75,16
28,"stl#User:Sign up Screen->User:Sign up Screen->Sign up Screen:verify email->verify email:verify username->verify username:Display pop-up ""invalid Useername or Username is already in use"" on Sign Up Screen->Display pop-up ""invalid Useername or Username is already in use"" on Sign Up Screen:Sign up Screen->Sign up Screen:verify email",Create Account,TRAN_NA,7,6,8.5,6,59.5,4
29,"stl#User:Sign up Screen->User:Sign up Screen->Sign up Screen:verify email->verify email:Display pop-up ""invalid email or email is already in use"" on Sign Up Screen->Display pop-up ""invalid email or email is already in use"" on Sign Up Screen:Sign up Screen->Sign up Screen:verify email",Create Account,TRAN_NA,6,5,8.4,5,50.4,2
30,stl#Actor:Sign up Screen->Actor:Sign up Screen->Sign up Screen:verify email->verify email:verify username->verify username:verify password->verify password:verify confirm password,Create Account,TRAN_NA,6,5,8.8,5,52.8,13
31,"stl#Actor:Sign up Screen->Actor:Sign up Screen->Sign up Screen:verify email->verify email:verify username->verify username:verify password->verify password:Display pop-up ""invalid password"" on Sign Up Screen->Display pop-up ""invalid password"" on Sign Up Screen:Sign up Screen->Sign up Screen:verify email",Create Account,TRAN_NA,8,7,8.571428571,7,68.57142857,13
32,stl#Actor:Sign up Screen->Actor:Sign up Screen->Sign up Screen:verify email->verify email:verify username->verify username:User Collection,Create Account,TRAN_NA,5,4,6.75,4,33.75,4
33,"stl#Actor:Sign up Screen->Actor:Sign up Screen->Sign up Screen:verify email->verify email:verify username->verify username:Display pop-up ""invalid Useername or Username is already in use"" on Sign Up Screen->Display pop-up ""invalid Useername or Username is already in use"" on Sign Up Screen:Sign up Screen->Sign up Screen:verify email",Create Account,TRAN_NA,7,6,8.5,6,59.5,10
34,"stl#Actor:Sign up Screen->Actor:Sign up Screen->Sign up Screen:verify email->verify email:Display pop-up ""invalid email or email is already in use"" on Sign Up Screen->Display pop-up ""invalid email or email is already in use"" on Sign Up Screen:Sign up Screen->Sign up Screen:verify email",Create Account,TRAN_NA,6,5,8.4,5,50.4,14
35,stl#User:Profile Photo Screen->User:Profile Photo Screen->Profile Photo Screen:Save Profile Photo->Save Profile Photo:Profile,Create Profile,CTRL,4,3,10,3,40,12
