id,transaction,useCase,transactional, TL, DETs, TD, TC, Arch_Diff,Complexity
11,stl#User:Student view page->User:Student view page->Student view page:Delete student->Delete student:Display confirmation->Display confirmation:Student view page->Student view page:Delete student,Delete Students,CTRL,6,37,NaN,undefined,NaN,15
12,stl#User:Student view page->User:Student view page->Student view page:Delete student->Delete student:Display confirmation->Display confirmation:Homepage,Delete Students,CTRL;EXTCLL;INT,5,20,NaN,undefined,NaN,14
13,stl#User:Student view page->User:Student view page->Student view page:Delete student->Delete student:Display confirmation->Display confirmation:Database,Delete Students,CTRL,5,20,NaN,undefined,NaN,12
15,stl#User:Customers view page->User:Customers view page->Customers view page:Edit customers ->Edit customers :Display confirmation->Display confirmation:Homepage ,Edit Customers,CTRL;EXTCLL;INT,5,18,NaN,undefined,NaN,8
16,stl#User:Customers view page->User:Customers view page->Customers view page:Edit customers ->Edit customers :Display confirmation->Display confirmation:Database,Edit Customers,CTRL,5,18,NaN,undefined,NaN,5
17,stl#User:Customers view page->User:Customers view page->Customers view page:Edit customers ->Edit customers :Display confirmation->Display confirmation:Customers view page->Customers view page:Edit customers ,Edit Customers,CTRL,6,33,NaN,undefined,NaN,16
18,stl#User:Students view page->User:Students view page->Students view page:Edit students->Edit students:Display confirmation->Display confirmation:Homepage,Edit students,CTRL;EXTCLL;INT,5,20,NaN,undefined,NaN,8
19,stl#User:Students view page->User:Students view page->Students view page:Edit students->Edit students:Display confirmation->Display confirmation:Students view page->Students view page:Edit students,Edit students,CTRL,6,37,NaN,undefined,NaN,4
20,stl#User:Students view page->User:Students view page->Students view page:Edit students->Edit students:Display confirmation->Display confirmation:Database,Edit students,CTRL,5,20,NaN,undefined,NaN,2
21,stl#User:Record students score->User:Record students score->Record students score:Inserted into databse->Inserted into databse:Generate student report->Generate student report:Display confirmation page->Display confirmation page:Homepage,Generate Progress Report,CTRL;EXTCLL;INT,6,21,NaN,undefined,NaN,8
22,stl#User:Record students score->User:Record students score->Record students score:Inserted into databse->Inserted into databse:Generate student report->Generate student report:Display confirmation page->Display confirmation page:Record students score->Record students score:Inserted into databse,Generate Progress Report,CTRL,7,30,NaN,undefined,NaN,16
23,stl#User:Login page->User:Login page->Login page:Validate username and password->Validate username and password:Redirect  to home page->Redirect  to home page:Display error->Display error:Login page->Login page:Validate username and password,Login,TRAN_NA,7,6,NaN,undefined,NaN,3
24,stl#User:Login page->User:Login page->Login page:Validate username and password->Validate username and password:Redirect  to home page->Redirect  to home page:Display error->Display error:Homepage,Login,TRAN_NA,6,5,NaN,undefined,NaN,10
25,stl#User:Logout page->User:Logout page->Logout page:Log out and end the session->Log out and end the session:Validate username and password->Validate username and password:Display logged out->Display logged out:Homepage,Logout,TRAN_NA,6,5,NaN,undefined,NaN,10
26,stl#User:Select puchasing optison->User:Select puchasing optison->Select puchasing optison:Display final course->Display final course:Connect to course merchant->Connect to course merchant:Verifiy the payment details->Verifiy the payment details:Homepage,Purchase Courses,CTRL;EXTCLL;INT,6,12,NaN,undefined,NaN,15
27,stl#User:Click on purchasing options->User:Click on purchasing options->Click on purchasing options:Display purchasing options->Display purchasing options:Display final course->Display final course:Connect to course merchant->Connect to course merchant:Verifiy the payment details->Verifiy the payment details:Homepage,Purchase Courses,CTRL;EXTCLL;INT,7,15,NaN,undefined,NaN,14
28,stl#User:Buy button ->User:Buy button ->Buy button :Connect to course merchant->Connect to course merchant:Verifiy the payment details->Verifiy the payment details:Homepage,Purchase Courses,CTRL;EXTCLL;INT,5,9,NaN,undefined,NaN,8
29,stl#User:Course list view page->User:Course list view page->Course list view page:Display list course ->Display list course :Display purchasing options->Display purchasing options:Display final course->Display final course:Connect to course merchant->Connect to course merchant:Verifiy the payment details->Verifiy the payment details:Homepage,Purchase Courses,CTRL;EXTCLL;INT,8,24,NaN,undefined,NaN,16
30,stl#User:Enter answer for question->User:Enter answer for question->Enter answer for question:Diplay security question->Diplay security question:Authenticate the answer->Authenticate the answer:Display confirmation->Display confirmation:Homepage,Retrieve Password,CTRL;EXTCLL;INT,6,5,NaN,undefined,NaN,6
31,stl#User:Login page->User:Login page->Login page:Validates user name and password->Validates user name and password:Display incorrect user name->Display incorrect user name:Recover page->Recover page:Diplay security question->Diplay security question:Authenticate the answer->Authenticate the answer:Display confirmation->Display confirmation:Homepage,Retrieve Password,TRAN_NA,9,8,NaN,undefined,NaN,13
32,stl#User:Take test page->User:Take test page->Take test page:Records answers ->Records answers :Generate scores reports->Generate scores reports:Display confirmation page->Display confirmation page:Homepage,Take tests,TRAN_NA,6,10,NaN,undefined,NaN,4
33,stl#User:Take test page->User:Take test page->Take test page:Records answers ->Records answers :Generate scores reports->Generate scores reports:Display confirmation page->Display confirmation page:Take test page->Take test page:Records answers ,Take tests,TRAN_NA,7,11,NaN,undefined,NaN,14
34,stl#User:Select lesson page->User:Select lesson page->Select lesson page:Validate with database->Validate with database:Lesson validated->Lesson validated:Display page->Display page:Select lesson page->Select lesson page:Validate with database,View Courses,CTRL,7,30,NaN,undefined,NaN,2
35,stl#User:Select lesson page->User:Select lesson page->Select lesson page:Validate with database->Validate with database:Lesson validated->Lesson validated:Display page->Display page:Homepage,View Courses,CTRL;EXTCLL;INT,6,21,NaN,undefined,NaN,9
