id,element,useCase,type,outboundDegree,inboundDegree
429,stl#User:Search Result Page,Search event and upload photo,0,undefined,undefined
430,stl#User:confirm,Search event and upload photo,0,undefined,undefined
431,stl#User:upload choice,Search event and upload photo,0,undefined,undefined
432,Actor:Set Password Screen,Set a password,0,undefined,undefined
433,Handle Password Error:Set Password Screen,Set a password,0,undefined,undefined
434,Validates non-block password:Handle Password Error,Set a password,0,undefined,undefined
435,Set Password Screen:Validates non-block password,Set a password,0,undefined,undefined
436,User:Set Password Screen,Set a password,0,undefined,undefined
437,stl#Actor:Set Password Screen,Set a password,0,undefined,undefined
438,stl#User:Set Password Screen,Set a password,0,undefined,undefined
439,Actor:my photo screen,Take a photo,0,undefined,undefined
440,Actor:upload choice,Take a photo,0,undefined,undefined
441,Actor:view photo,Take a photo,0,undefined,undefined
442,Upload:upload choice,Take a photo,0,undefined,undefined
443,view photo:Upload,Take a photo,0,undefined,undefined
444,camera:take the photo successfully,Take a photo,0,undefined,undefined
445,camera:can't access camera,Take a photo,0,undefined,undefined
446,prepare resullt:camera,Take a photo,0,undefined,undefined
447,can't access camera:my photo screen,Take a photo,0,undefined,undefined
448,my photo screen:prepare resullt,Take a photo,0,undefined,undefined
449,User:my photo screen,Take a photo,0,undefined,undefined
450,view photo:prepare resullt,Take a photo,0,undefined,undefined
451,take the photo successfully:view photo,Take a photo,0,undefined,undefined
452,User:upload choice,Take a photo,0,undefined,undefined
453,User:view photo,Take a photo,0,undefined,undefined
454,stl#Actor:my photo screen,Take a photo,0,undefined,undefined
455,stl#Actor:upload choice,Take a photo,0,undefined,undefined
456,stl#Actor:view photo,Take a photo,0,undefined,undefined
457,stl#User:my photo screen,Take a photo,0,undefined,undefined
458,stl#User:upload choice,Take a photo,0,undefined,undefined
459,stl#User:view photo,Take a photo,0,undefined,undefined
460,Actor:current location,Take photo for location,0,undefined,undefined
461,Actor:upload choice,Take photo for location,0,undefined,undefined
462,Actor:upload choice,Take photo for location,0,undefined,undefined
463,Upload finished:upload choice,Take photo for location,0,undefined,undefined
464,my upload:Upload finished,Take photo for location,0,undefined,undefined
465,camera:failed to get current location,Take photo for location,0,undefined,undefined
466,camera:get location successfully,Take photo for location,0,undefined,undefined
467,upload to current location:camera,Take photo for location,0,undefined,undefined
468,current location:upload,Take photo for location,0,undefined,undefined
469,get location successfully:current location,Take photo for location,0,undefined,undefined
470,User:current location,Take photo for location,0,undefined,undefined
471,failed to get current location:upload choice,Take photo for location,0,undefined,undefined
472,failed to upload:upload choice,Take photo for location,0,undefined,undefined
473,my upload:failed to upload,Take photo for location,0,undefined,undefined
474,upload:my upload,Take photo for location,0,undefined,undefined
475,upload choice:upload to current location,Take photo for location,0,undefined,undefined
476,User:upload choice,Take photo for location,0,undefined,undefined
477,User:upload choice,Take photo for location,0,undefined,undefined
478,stl#Actor:current location,Take photo for location,0,undefined,undefined
479,stl#Actor:upload choice,Take photo for location,0,undefined,undefined
480,stl#Actor:upload choice,Take photo for location,0,undefined,undefined
481,stl#User:current location,Take photo for location,0,undefined,undefined
482,stl#User:upload choice,Take photo for location,0,undefined,undefined
483,stl#User:upload choice,Take photo for location,0,undefined,undefined
484,Actor:result,Upload photo to my event,0,undefined,undefined
485,Actor:upload choice,Upload photo to my event,0,undefined,undefined
486,Actor:my events,Upload photo to my event,0,undefined,undefined
487,Actor:confirm,Upload photo to my event,0,undefined,undefined
488,camera:upload finished,Upload photo to my event,0,undefined,undefined
489,display my events:camera,Upload photo to my event,0,undefined,undefined
490,can't access server:upload choice,Upload photo to my event,0,undefined,undefined
491,my event:can't access server,Upload photo to my event,0,undefined,undefined
492,confirm:confirm upload,Upload photo to my event,0,undefined,undefined
493,User:confirm,Upload photo to my event,0,undefined,undefined
494,select an event:confirm,Upload photo to my event,0,undefined,undefined
495,confirm upload:photos in the event,Upload photo to my event,0,undefined,undefined
496,display my events:my events,Upload photo to my event,0,undefined,undefined
497,my event:display my events,Upload photo to my event,0,undefined,undefined
498,failed to upload:result,Upload photo to my event,0,undefined,undefined
499,photos in the event:failed to upload,Upload photo to my event,0,undefined,undefined
500,upload to my event:my event,Upload photo to my event,0,undefined,undefined
501,my events:select an event,Upload photo to my event,0,undefined,undefined
502,User:my events,Upload photo to my event,0,undefined,undefined
503,upload finished:photos in the event,Upload photo to my event,0,undefined,undefined
504,upload finished:result,Upload photo to my event,0,undefined,undefined
505,User:result,Upload photo to my event,0,undefined,undefined
506,upload choice:upload to my event,Upload photo to my event,0,undefined,undefined
507,User:upload choice,Upload photo to my event,0,undefined,undefined
508,stl#Actor:result,Upload photo to my event,0,undefined,undefined
509,stl#Actor:upload choice,Upload photo to my event,0,undefined,undefined
510,stl#Actor:my events,Upload photo to my event,0,undefined,undefined
511,stl#Actor:confirm,Upload photo to my event,0,undefined,undefined
512,stl#User:confirm,Upload photo to my event,0,undefined,undefined
513,stl#User:my events,Upload photo to my event,0,undefined,undefined
514,stl#User:result,Upload photo to my event,0,undefined,undefined
515,stl#User:upload choice,Upload photo to my event,0,undefined,undefined
516,Actor:Event Screen,View photos of event/View photos of private event with password,0,undefined,undefined
517,Determine if user is event owner:Event,View photos of event/View photos of private event with password,0,undefined,undefined
518,Determine if user is event owner:Hide Edit Button,View photos of event/View photos of private event with password,0,undefined,undefined
519,Event Screen:Determine if user is event owner,View photos of event/View photos of private event with password,0,undefined,undefined
520,Display Remaining Event Time:Event,View photos of event/View photos of private event with password,0,undefined,undefined
521,Event Screen:Display Remaining Event Time,View photos of event/View photos of private event with password,0,undefined,undefined
522,Event Screen:Photo Collection,View photos of event/View photos of private event with password,0,undefined,undefined
523,Event Screen:Retrieve Photos for Event,View photos of event/View photos of private event with password,0,undefined,undefined
524,Event Screen:Navigate to Photo Selected Screen,View photos of event/View photos of private event with password,0,undefined,undefined
525,Handle photo retrieval error:Event Screen,View photos of event/View photos of private event with password,0,undefined,undefined
526,User:Event Screen,View photos of event/View photos of private event with password,0,undefined,undefined
527,Hide Edit Button:Event Screen,View photos of event/View photos of private event with password,0,undefined,undefined
528,Retrieve Photos for Event:Handle photo retrieval error,View photos of event/View photos of private event with password,0,undefined,undefined
529,Retrieve Photos for Event:Photo Collection,View photos of event/View photos of private event with password,0,undefined,undefined
530,stl#Actor:Event Screen,View photos of event/View photos of private event with password,0,undefined,undefined
531,stl#User:Event Screen,View photos of event/View photos of private event with password,0,undefined,undefined
532,Actor:my photos screen,View photos on device,0,undefined,undefined
533,Actor:camera roll,View photos on device,0,undefined,undefined
534,Actor:upload choice,View photos on device,0,undefined,undefined
535,Actor:view photo,View photos on device,0,undefined,undefined
536,Can't access local photos:my photos screen,View photos on device,0,undefined,undefined
537,local photos:Can't access local photos,View photos on device,0,undefined,undefined
538,camera roll:choose a photo,View photos on device,0,undefined,undefined
539,get photos successfully:camera roll,View photos on device,0,undefined,undefined
540,User:camera roll,View photos on device,0,undefined,undefined
541,choose a photo:view photo,View photos on device,0,undefined,undefined
542,local photos:get photos successfully,View photos on device,0,undefined,undefined
543,process request:local photos,View photos on device,0,undefined,undefined
544,my photos screen:process request,View photos on device,0,undefined,undefined
545,upload:upload choice,View photos on device,0,undefined,undefined
546,view photo:upload,View photos on device,0,undefined,undefined
547,User:upload choice,View photos on device,0,undefined,undefined
548,User:view photo,View photos on device,0,undefined,undefined
549,stl#Actor:my photos screen,View photos on device,0,undefined,undefined
550,stl#Actor:camera roll,View photos on device,0,undefined,undefined
551,stl#Actor:upload choice,View photos on device,0,undefined,undefined
552,stl#Actor:view photo,View photos on device,0,undefined,undefined
553,stl#User:camera roll,View photos on device,0,undefined,undefined
554,stl#User:upload choice,View photos on device,0,undefined,undefined
555,stl#User:view photo,View photos on device,0,undefined,undefined
